Run,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250
46,2.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,12.0,15.0,24.0,28.0,36.0,50.0,62.0,74.0,98.0,125.0,157.0,193.0,250.0,307.0,390.0,482.0,590.0,729.0,868.0,1004.0,1159.0,1312.0,1495.0,1705.0,1922.0,2144.0,2410.0,2680.0,2977.0,3275.0,3554.0,3836.0,4099.0,4350.0,4637.0,4893.0,5138.0,5373.0,5623.0,5814.0,6050.0,6294.0,6509.0,6703.0,6902.0,7081.0,7243.0,7407.0,7563.0,7720.0,7849.0,7969.0,8096.0,8210.0,8327.0,8430.0,8537.0,8643.0,8728.0,8818.0,8911.0,9020.0,9099.0,9182.0,9255.0,9314.0,9390.0,9454.0,9513.0,9568.0,9621.0,9671.0,9722.0,9766.0,9814.0,9856.0,9906.0,9952.0,9983.0,10031.0,10065.0,10110.0,10143.0,10178.0,10222.0,10247.0,10277.0,10296.0,10325.0,10351.0,10385.0,10418.0,10444.0,10457.0,10483.0,10502.0,10516.0,10527.0,10546.0,10561.0,10575.0,10590.0,10611.0,10626.0,10638.0,10659.0,10675.0,10688.0,10697.0,10709.0,10720.0,10729.0,10741.0,10749.0,10757.0,10764.0,10770.0,10787.0,10797.0,10807.0,10815.0,10819.0,10826.0,10833.0,10838.0,10850.0,10859.0,10864.0,10870.0,10882.0,10886.0,10889.0,10892.0,10901.0,10905.0,10906.0,10908.0,10910.0,10913.0,10918.0,10919.0,10920.0,10922.0,10925.0,10927.0,10929.0,10931.0,10932.0,10934.0,10937.0,10939.0,10943.0,10947.0,10951.0,10954.0,10954.0,10958.0,10960.0,10961.0,10961.0,10963.0,10963.0,10963.0,10964.0,10966.0,10967.0,10967.0,10968.0,10969.0,10969.0,10971.0,10971.0,10972.0,10975.0,10976.0,10977.0,10978.0,10977.0,10979.0,10979.0,10981.0,10982.0,10982.0,10983.0,10985.0,10985.0,10986.0,10988.0,10987.0,10987.0,10987.0,10988.0,10989.0,10989.0,10990.0,10991.0,10992.0,10993.0,10994.0,10994.0,10994.0,10994.0,10994.0,10994.0
47,2.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,9.0,11.0,11.0,11.0,13.0,13.0,15.0,15.0,16.0,17.0,18.0,19.0,19.0,19.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,25.0,26.0,27.0,27.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,35.0,35.0,35.0,36.0,36.0,36.0,38.0,39.0,39.0,41.0,41.0,42.0,42.0,42.0,43.0,44.0,44.0,45.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,49.0,49.0,50.0,50.0,50.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,55.0,56.0,56.0,56.0,56.0,58.0,59.0,60.0,61.0,61.0,62.0,62.0,63.0,63.0,63.0,65.0,66.0,67.0,68.0,68.0,72.0,73.0,74.0,74.0,75.0,76.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,82.0,82.0,83.0,83.0,85.0,85.0,85.0,85.0,85.0,86.0,89.0,91.0,93.0,93.0,94.0,95.0,96.0,96.0,98.0,98.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,102.0,102.0,103.0,104.0,104.0,105.0,105.0,107.0,108.0,110.0,110.0,110.0,110.0,111.0,111.0,111.0,112.0,113.0,114.0,115.0,117.0,119.0,121.0,121.0,123.0,124.0,125.0,126.0,127.0,127.0,127.0,129.0,129.0,129.0,130.0,130.0,130.0,131.0,131.0,131.0,133.0,133.0,136.0,138.0,140.0,140.0,143.0,143.0,143.0,145.0,147.0,148.0,148.0
49,3.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,5.0,7.0,10.0,10.0,15.0,16.0,20.0,28.0,41.0,52.0,65.0,72.0,83.0,99.0,123.0,138.0,153.0,177.0,202.0,228.0,257.0,292.0,325.0,365.0,410.0,449.0,503.0,554.0,627.0,691.0,763.0,863.0,952.0,1062.0,1197.0,1320.0,1440.0,1560.0,1705.0,1880.0,2041.0,2245.0,2432.0,2631.0,2871.0,3109.0,3374.0,3624.0,3871.0,4140.0,4425.0,4715.0,4989.0,5236.0,5509.0,5753.0,6009.0,6240.0,6447.0,6678.0,6857.0,7062.0,7235.0,7406.0,7548.0,7664.0,7791.0,7915.0,8028.0,8141.0,8243.0,8333.0,8415.0,8502.0,8587.0,8661.0,8739.0,8808.0,8873.0,8942.0,8999.0,9061.0,9124.0,9179.0,9234.0,9281.0,9332.0,9385.0,9435.0,9491.0,9526.0,9585.0,9640.0,9684.0,9731.0,9766.0,9796.0,9840.0,9874.0,9922.0,9957.0,10002.0,10034.0,10063.0,10086.0,10124.0,10152.0,10170.0,10195.0,10224.0,10245.0,10277.0,10302.0,10318.0,10334.0,10353.0,10372.0,10395.0,10416.0,10431.0,10450.0,10466.0,10485.0,10502.0,10518.0,10528.0,10537.0,10549.0,10563.0,10576.0,10589.0,10602.0,10609.0,10623.0,10641.0,10658.0,10666.0,10678.0,10690.0,10701.0,10705.0,10710.0,10722.0,10730.0,10737.0,10747.0,10753.0,10755.0,10761.0,10766.0,10775.0,10783.0,10790.0,10803.0,10811.0,10819.0
52,3.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,7.0,7.0,7.0,9.0,10.0,11.0,11.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,17.0,17.0,18.0,21.0,22.0,27.0,27.0,30.0,33.0,34.0,36.0,38.0,40.0,43.0,45.0,47.0,50.0,52.0,53.0,53.0,54.0,55.0,57.0,58.0,59.0,61.0,62.0,66.0,67.0,70.0,74.0,74.0,77.0,77.0,78.0,80.0,80.0,81.0,82.0,82.0,82.0,84.0,85.0,85.0,88.0,90.0,90.0,91.0,92.0,94.0,94.0,96.0,98.0,98.0,100.0,101.0,101.0,101.0,101.0,102.0,103.0,103.0,104.0,104.0,104.0,104.0,105.0,105.0,105.0,106.0,106.0,106.0,106.0,107.0,107.0,107.0,107.0,107.0,108.0,108.0,108.0,108.0,108.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,111.0,111.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
53,1.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,11.0,11.0,11.0,12.0,13.0,13.0,13.0,15.0,16.0,16.0,17.0,20.0,22.0,24.0,25.0,27.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,35.0,36.0,39.0,40.0,41.0,43.0,45.0,50.0,52.0,54.0,56.0,59.0,63.0,65.0,71.0,74.0,80.0,85.0,94.0,97.0,99.0,104.0,109.0,113.0,120.0,124.0,133.0,141.0,151.0,154.0,166.0,171.0,183.0,188.0,200.0,206.0,214.0,223.0,235.0,247.0,256.0,268.0,275.0,290.0,300.0,316.0,333.0,347.0,364.0,377.0,389.0,402.0,421.0,441.0,454.0,471.0,495.0,513.0,536.0,552.0,582.0,602.0,634.0,658.0,673.0,698.0,730.0,759.0,789.0,817.0,846.0,879.0,906.0,938.0,968.0,1002.0,1031.0,1056.0,1098.0,1139.0,1181.0,1223.0,1271.0,1315.0,1352.0,1393.0,1453.0,1525.0,1586.0,1653.0,1711.0,1776.0,1828.0,1909.0,1991.0,2063.0,2148.0,2208.0,2295.0,2384.0,2479.0,2545.0,2631.0,2714.0,2792.0,2897.0,2982.0,3062.0,3156.0,3264.0,3364.0,3469.0,3568.0,3675.0,3776.0,3888.0,3988.0,4086.0,4185.0,4282.0,4397.0,4525.0,4651.0,4750.0,4875.0,4998.0,5114.0,5248.0,5373.0,5485.0,5589.0,5697.0,5808.0,5915.0,6003.0,6095.0,6201.0,6322.0,6437.0,6533.0,6618.0,6717.0,6820.0,6890.0,6975.0,7066.0,7163.0,7258.0,7344.0,7441.0,7533.0,7609.0,7694.0,7768.0,7848.0,7928.0,7991.0,8073.0,8148.0,8226.0,8293.0,8380.0,8451.0,8518.0,8581.0,8654.0,8708.0,8767.0,8824.0,8876.0,8929.0,8983.0,9040.0,9080.0,9139.0,9185.0,9229.0,9276.0,9314.0,9356.0,9395.0,9429.0,9463.0,9504.0,9547.0,9578.0,9609.0,9644.0
54,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0,7.0,7.0,8.0,10.0,12.0,16.0,22.0,26.0,31.0,35.0,41.0,45.0,57.0,70.0,81.0,95.0,114.0,132.0,154.0,181.0,202.0,222.0,253.0,284.0,306.0,335.0,377.0,410.0,434.0,472.0,518.0,555.0,595.0,634.0,679.0,717.0,759.0,800.0,838.0,890.0,940.0,995.0,1046.0,1091.0,1144.0,1198.0,1269.0,1314.0,1370.0,1424.0,1481.0,1527.0,1581.0,1634.0,1695.0,1749.0,1816.0,1871.0,1936.0,2004.0,2051.0,2103.0,2161.0,2219.0,2279.0,2325.0,2372.0,2425.0,2484.0,2549.0,2610.0,2664.0,2717.0,2775.0,2831.0,2899.0,2978.0,3034.0,3094.0,3152.0,3212.0,3274.0,3329.0,3381.0,3431.0,3494.0,3551.0,3600.0,3655.0,3715.0,3778.0,3828.0,3882.0,3930.0,3985.0,4040.0,4094.0,4143.0,4202.0,4246.0,4300.0,4356.0,4403.0,4445.0,4490.0,4551.0,4595.0,4654.0,4694.0,4735.0,4776.0,4820.0,4868.0,4910.0,4961.0,5002.0,5040.0,5070.0,5127.0,5173.0,5220.0,5254.0,5293.0,5326.0,5371.0,5411.0,5447.0,5488.0,5527.0
55,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,9.0,10.0,13.0,15.0,16.0,18.0,20.0,22.0,28.0,30.0,33.0,34.0,36.0,42.0,44.0,46.0,49.0,54.0,62.0,66.0,72.0,77.0,83.0,95.0,104.0,112.0,124.0,131.0,146.0,157.0,171.0,193.0,209.0,234.0,250.0,278.0,305.0,340.0,370.0,397.0,434.0,468.0,499.0,540.0,585.0,626.0,665.0,713.0,739.0,784.0,835.0,877.0,909.0,962.0,1031.0,1083.0,1139.0,1172.0,1223.0,1265.0,1310.0,1361.0,1408.0,1457.0,1514.0,1557.0,1617.0,1672.0,1725.0,1782.0,1834.0,1891.0,1936.0,1979.0,2021.0,2064.0,2115.0,2178.0,2236.0,2279.0,2318.0,2364.0,2400.0,2447.0,2499.0,2542.0,2570.0,2615.0,2651.0,2676.0,2708.0,2740.0,2772.0,2802.0,2835.0,2869.0,2906.0,2925.0,2953.0,2982.0,3011.0,3039.0,3061.0,3091.0,3119.0,3153.0,3176.0,3202.0,3236.0,3271.0,3303.0,3323.0,3351.0,3374.0,3402.0,3433.0,3464.0,3486.0,3506.0,3538.0,3569.0,3601.0,3615.0,3639.0,3673.0,3700.0,3728.0,3758.0,3782.0,3813.0,3839.0,3869.0,3888.0,3913.0,3937.0,3952.0,3977.0,3997.0,4023.0,4047.0,4068.0,4091.0,4110.0,4129.0,4154.0,4184.0,4208.0,4230.0,4251.0,4277.0,4307.0,4342.0,4371.0,4394.0,4418.0,4447.0,4463.0,4487.0,4510.0,4538.0,4565.0,4585.0,4604.0,4618.0
56,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
